Hash64	MaskedHash	Namespace	Candidate	MatchKind	Confidence	Ambiguous	Contexts	Occurrences	Files	Provenance
28cda3a98273af7a	28cda3a98273af7a	typed_lua	epictertiary	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	semantic:compact
28d2a0cb2439c099	28d2a0cb2439c099	typed_lua	initlayout	exact64	generated_exact	false	table_key	1	global/sha1_f870ec6cb73ea1b0.lua	local:resolved_source
28d7035542c26b64	28d7035542c26b64	typed_lua	ret_cer_loot_s5sensei	exact64	generated_exact	false	function_argument;member_id;require_arg1	3	global/Luafile_cbe789c287c99e5.lua;global/sha1_6c64dad7a70abffa.lua	target_local:global/Luafile_cbe789c287c99e5.lua
28ddb65bb0c705c5	28ddb65bb0c705c5	bo6_omnvar	ob_pvp_key	exact64	generated_exact	false	function_argument	2		cell:stringtable
28de3bb14d7dfe85	28de3bb14d7dfe85	typed_lua	kit_ref	exact64	generated_exact	false	table_key;table_value	4	global/sha1_4e30849f618e43d0.lua	composition:token_pair
28e0e5d4a481226e	28e0e5d4a481226e	typed_lua	is_squad_fill_enabled	exact64	generated_exact	false	table_key;table_value	5	global/sha1_65198b1e79ba6b7f.lua	token:external_1_Sourcecode
28e3b788a6c2d4cd	28e3b788a6c2d4cd	typed_lua	player_data	exact64	generated_exact	false	table_key;table_value	8	global/sha1_a22560ba75b35ac7.lua;global/sha1_f1e954c349fc8067.lua	target_local:global/sha1_f1e954c349fc8067.lua
28e9e015528b9e33	28e9e015528b9e33	typed_lua	position_visible	exact64	generated_exact	false	event	3	global/Luafile_c4e08a0a644eace.lua;global/sha1_c2a1a11dac32f350.lua;global/sha1_c74d90af0a141c33.lua	composition:suffix
28ecbe06940a0cdf	28ecbe06940a0cdf	typed_lua	setloadscreen	exact64	generated_exact	false	table_key	10	global/sha1_3ab6488983ae7c7b.lua	key:verb
28f23a5007ad556e	28f23a5007ad556e	typed_lua	_type	exact64	generated_exact	false	table_key	1	global/sha1_6277570d4c087c77.lua	source:global/sha1_3b116b645791489d.lua
28f4b78acf57a310	28f4b78acf57a310	typed_lua	isbrvanilla	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
290a3dc16a8456d3	290a3dc16a8456d3	typed_lua	prot_ally	exact64	generated_exact	false	table_key	2	global/sha1_462428b4f135e8df.lua	token:external_1_Sourcecode
290fec12515f3067	290fec12515f3067	typed_lua	aeeventasset	exact64	generated_exact	false	table_key	2	global/Luafile_c90d08b8ecc1ecd.lua	index:global/mwiii.csv
291028160c99e77f	291028160c99e77f	typed_lua	isstrike	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	composition:prefix
29168213ca70a2e0	29168213ca70a2e0	typed_lua	has_changed	exact64	generated_exact	false	table_key;table_value	2	global/sha1_5014203c359123e8.lua	key:verb
291697629aba6498	291697629aba6498	typed_lua	weaponpurchaseflowvaluemultiplier	exact64	generated_exact	false	table_key	1	global/sha1_11dc7de79cf9c6e5.lua	literal:external_1_Sourcecode
291907f0cc76ffce	291907f0cc76ffce	typed_lua	isingulagbr	exact64	generated_exact	false	table_key	4	global/sha1_042198b4afae8529.lua	token:external_1_Sourcecode
291d812ed0486ed7	291d812ed0486ed7	typed_lua	amberdot	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
292091aa39aec988	292091aa39aec988	typed_lua	game_type_icon	exact64	generated_exact	false	table_key;table_value	4	global/sha1_195e3ee24a90e4b3.lua	local:field
29226b0cedb028bc	29226b0cedb028bc	typed_lua	quality2	exact64	generated_exact	false	table_key	3	global/sha1_15d75a4300422730.lua	numeric:sibling
2925b1d3bfa84672	2925b1d3bfa84672	iw_resource	lua_menu/sticker_select_title	exact64	generated_exact	false	function_argument	1	global/sha1_eefbeed14c5726f2.lua	literal:external_1_Sourcecode
29265568f9e153f8	29265568f9e153f8	typed_lua	commondark	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	composition:token_pair
2926fe4aa27e817c	2926fe4aa27e817c	typed_lua	ret_sat_guide	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	semantic:segment
2928dc8f4ce948bf	2928dc8f4ce948bf	typed_lua	weaponfadetype	exact64	generated_exact	false	table_key	1	global/sha1_04c9c11b140767b5.lua	target_local:global/sha1_04c9c11b140767b5.lua
292985ba4412c5d5	292985ba4412c5d5	typed_lua	genericlabeledbutton	exact64	generated_exact	false	function_argument;require_arg1;table_value	7	global/sha1_486077fb175e9b38.lua	key:learned_prefix
292c9f524d9b3106	292c9f524d9b3106	iw_resource	ui.generated.widgets.toastnotificationbutton	exact64	generated_exact	false	require_arg0	2	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
2930748864712a5b	2930748864712a5b	typed_lua	isplundergametype	exact64	generated_exact	false	table_key	8	global/sha1_15d75a4300422730.lua	token:external_1_Sourcecode
2937526712f417fc	2937526712f417fc	typed_lua	input_connection	exact64	generated_exact	false	event;function_argument;table_value	5	global/sha1_06851fe8929ba652.lua	literal:external_1_Sourcecode
293d9ac53c2e199b	293d9ac53c2e199b	iw_resource	ui.generated.widgets.frontend.social.channels.channelsettings	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
293e0fc1dbeaaf93	293e0fc1dbeaaf93	typed_lua	tutorial_video	exact64	generated_exact	false	table_key;table_value	3	global/sha1_23dd3348a1ba8885.lua	token:external_1_Sourcecode
2942271043621e74	2942271043621e74	typed_lua	hudmeters	exact64	generated_exact	false	table_key	4	global/Luafile_73204b305289024.lua	key:learned_prefix
2952ce28eea73037	2952ce28eea73037	typed_lua	isbmtutorialmapavailable	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
2955407a0155de47	2955407a0155de47	iw_resource	onboarding/editdropkit_1	exact64	generated_exact	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
2955417a0155dffa	2955417a0155dffa	iw_resource	onboarding/editdropkit_2	exact64	generated_exact	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
2955427a0155e1ad	2955427a0155e1ad	iw_resource	onboarding/editdropkit_3	exact64	generated_exact	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
2958a94afd1b8164	2958a94afd1b8164	typed_lua	ret_cer_med_03_mp_alt	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	numeric:sibling
295f1e91a2117514	295f1e91a2117514	iw_resource	ui.generated.widgets.genericarrowbutton	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
296709f2c19b95c8	296709f2c19b95c8	bo6_omnvar	ui_guntable	exact64	generated_exact	false	function_argument	2		cell:stringtable
296ab5e988662f64	296ab5e988662f64	typed_lua	flyinkbmarrow	exact64	generated_exact	false	function_argument;member_id;registered_type;require_arg1	10	global/sha1_063120b4335283c5.lua;global/sha1_0e970a958ac149f1.lua;global/sha1_7066bb1f5bb563af.lua;global/sha1_a087d467f5108729.lua;global/sha1_d466bdf9eccf6548.lua	target_local:global/sha1_d466bdf9eccf6548.lua
296ba2ccbe4e2b7d	296ba2ccbe4e2b7d	typed_lua	istotallynormalbr	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
296e1ad6c0c05ba1	296e1ad6c0c05ba1	typed_lua	isvalid	exact64	generated_exact	false	table_key	39	global/sha1_04c9c11b140767b5.lua;global/sha1_249b4cc77e119c05.lua;global/sha1_2f1d678f280597a0.lua;global/sha1_922d4f5bb5723de3.lua;global/sha1_f53fac153372ab7d.lua	target_local:global/sha1_922d4f5bb5723de3.lua
2971ee7e30eab3cb	2971ee7e30eab3cb	typed_lua	centerdot	exact64	generated_exact	false	table_key;unknown_numeric	8	global/Luafile_4baa033cc928509.lua;global/Luafile_97f7edf51c37720.lua;global/Luafile_a49fba238fc3a41.lua;global/Luafile_dba509ee3f95f2e.lua	index:global/bo7.csv
29776338c1e3d265	29776338c1e3d265	typed_lua	deadzone	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	index:global/bo6.csv
298496075ad60dc2	298496075ad60dc2	typed_lua	event_primary_color	exact64	generated_exact	false	table_key;table_value	3	global/sha1_026f1db5fec0069a.lua	key:learned_prefix
29863355b910e9ac	29863355b910e9ac	typed_lua	prestigemasterlevel	exact64	generated_exact	false	table_key	21	global/Luafile_3c8f96b6ef2171e.lua	key:learned_suffix
29872586ae3c4caf	29872586ae3c4caf	typed_lua	maintext	exact64	generated_exact	false	table_key	1	global/sha1_a8f6e0af3c018ffd.lua	index:global/bo7.csv
29888cc341ad4a07	29888cc341ad4a07	typed_lua	br_league_play_type	exact64	generated_exact	false	table_key	4	global/sha1_f1e954c349fc8067.lua	key:learned_prefix
298bf814bb69894b	298bf814bb69894b	typed_lua	getbuttondescription	exact64	generated_exact	false	table_key	4	global/Luafile_ef31607dc6156c8.lua	key:verb
298c49689b5aac2a	298c49689b5aac2a	typed_lua	paranormalstatic	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	token:lua
298e83d86b3e6304	298e83d86b3e6304	typed_lua	has_used_shortcut	exact64	generated_exact	false	table_key	4	global/sha1_d0b51e1fc801ab37.lua	source:global/sha1_069bb365edc17e0f.lua
29909bcf6bcd213f	29909bcf6bcd213f	typed_lua	separatorheight	exact64	generated_exact	false	table_key	5	global/sha1_4aebca11704ae6d0.lua	index:global/bo7.csv
29a02d16bd242022	29a02d16bd242022	typed_lua	ch7_tu1	exact64	generated_exact	false	table_key	1	global/sha1_15d75a4300422730.lua	numeric:sibling
29a5eb72a67f611f	29a5eb72a67f611f	typed_lua	setfontminsize	exact64	generated_exact	false	table_key	8	global/sha1_0060d4db9425d707.lua	token:external_1_Sourcecode
29a6841db3ef7c5e	29a6841db3ef7c5e	typed_lua	onmouseup	exact64	generated_exact	false	table_key	2	global/sha1_363cb1810166be81.lua	key:verb
29a6ce19fa39edf6	29a6ce19fa39edf6	iw_resource	weapon/tracer_red	exact64	generated_exact	false	table_value	1	global/sha1_04c9c11b140767b5.lua	literal:external_1_Sourcecode
29ad5578deddface	29ad5578deddface	typed_lua	prestigemaster	exact64	generated_exact	false	table_key	2	global/sha1_f92c77eaa70b4870.lua	index:global/bo7.csv
29b6b4738be99840	29b6b4738be99840	typed_lua	buttonlayoutleftprompt	exact64	generated_exact	false	function_argument;member_id	2	global/sha1_5de7662d2a3381a7.lua	target_local:global/sha1_5de7662d2a3381a7.lua
29b93e1527148c06	29b93e1527148c06	typed_lua	gpubottleneck	exact64	generated_exact	false	table_key;table_value	10	global/sha1_1106eafe56c3ee18.lua	literal:external_1_Sourcecode
29ba387efcbd0ea4	29ba387efcbd0ea4	typed_lua	flamesicon	exact64	generated_exact	false	table_key	3	global/sha1_f1e954c349fc8067.lua	target_local:global/sha1_f1e954c349fc8067.lua
29cbe806b94b3f46	29cbe806b94b3f46	typed_lua	playlistdescoverride	exact64	generated_exact	false	table_key	1	global/sha1_026f1db5fec0069a.lua	target_local:global/sha1_026f1db5fec0069a.lua
29ce33448bf7dfce	29ce33448bf7dfce	typed_lua	playerlisttitle	exact64	generated_exact	false	table_key	1	global/sha1_486077fb175e9b38.lua	index:global/bo7.csv
29d03b1be75add79	29d03b1be75add79	typed_lua	enterbutton	exact64	generated_exact	false	table_key	1	global/Luafile_3c8f96b6ef2171e.lua	composition:token_pair
29ee024464f303b4	29ee024464f303b4	typed_lua	factionmissionactivationpoolid	exact64	generated_exact	false	table_key	1	global/sha1_11dc7de79cf9c6e5.lua	literal:external_1_Sourcecode
29efd16b643b702d	29efd16b643b702d	iw_resource	platform/left_stick_noswap	exact64	generated_exact	false	table_value	1	global/sha1_dc5989577599a8f2.lua	literal:external_1_Sourcecode
29f0a757bf77a11e	29f0a757bf77a11e	typed_lua	grid_focus_down_not_blocked	exact64	generated_exact	false	event;function_argument;table_value	4	global/Luafile_384d318ea19aa2a.lua	literal:external_1_Sourcecode
29f327c3acba29d0	29f327c3acba29d0	typed_lua	generic_reward_icon	exact64	generated_exact	false	table_key;table_value	3	global/Luafile_3c8f96b6ef2171e.lua;global/sha1_34fb49822b8da212.lua	target_local:global/Luafile_3c8f96b6ef2171e.lua
29f638738f50509f	29f638738f50509f	typed_lua	isonboardingmissionenrolled	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
29fcbab014055431	29fcbab014055431	typed_lua	setcosmeticattachment	exact64	generated_exact	false	table_key	12	global/sha1_04c9c11b140767b5.lua	key:verb
2a030a2b4475f99d	2a030a2b4475f99d	typed_lua	challengetext	exact64	generated_exact	false	table_key;unknown_numeric	22	global/sha1_3d8f5777a82eda07.lua;global/sha1_84852f878f421c22.lua	index:scr/bo3.csv
2a04f27a5654f2a6	2a04f27a5654f2a6	typed_lua	unlocked_items_visible	exact64	generated_exact	false	table_key	1	global/sha1_c90682e4a7a2831c.lua	key:field
2a12f0c416f9c83f	2a12f0c416f9c83f	typed_lua	updatefilters	exact64	generated_exact	false	table_key	1	global/sha1_79a1e575d6739aef.lua	key:verb
2a15daba3894bb4f	2a15daba3894bb4f	typed_lua	loadoutbtnbg_hover	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
2a1801967f875db4	2a1801967f875db4	typed_lua	enemy700	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	numeric:sibling
2a1eea4aad9d93b3	2a1eea4aad9d93b3	typed_lua	getonboardinwarzoneprivatematchdata	exact64	generated_exact	false	table_key	1	global/sha1_5170bf2570400ded.lua	token:external_1_Sourcecode
2a2668f5719dfc1a	2a2668f5719dfc1a	typed_lua	cashmoney	exact64	generated_exact	false	table_key	2	global/sha1_3cca2d4b8e4f2c77.lua;global/sha1_462428b4f135e8df.lua	composition:token_pair
2a2be5db149562f3	2a2be5db149562f3	typed_lua	unlocked_items	exact64	generated_exact	false	table_key;table_value	102	global/sha1_129ef38c19fffc1f.lua;global/sha1_15045af8c8ede908.lua;global/sha1_157c9bf21875177e.lua;global/sha1_1c8c1c366070b765.lua;global/sha1_22269bb9775a08bc.lua;global/sha1_23dd3348a1ba8885.lua;global/sha1_249b4cc77e119c05.lua;global/sha1_4a491251d6bab535.lua	source:global/sha1_34ec1638981d20d4.lua
2a2c686378073fd4	2a2c686378073fd4	typed_lua	reticleholotherm01dark	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	token:lua
2a30348f9b881475	2a30348f9b881475	iw_resource	ui.generated.widgets.ingame.reticles.reticleholotherm01penumbra	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
2a33534703ab4443	2a33534703ab4443	typed_lua	isgerman	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	composition:prefix
2a373d1628d37818	2a373d1628d37818	iw_resource	ui.generated.widgets.ingame.reticles.yellowcross	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
2a398397353aa3b4	2a398397353aa3b4	typed_lua	is_win_challenge_item	exact64	generated_exact	false	table_key;table_value	4	global/sha1_23dd3348a1ba8885.lua;global/sha1_a45f320e6eba24d0.lua;global/sha1_c6402104f34561f6.lua	source:global/sha1_ba9ccf25086c2392.lua
2a39d831ed27b12c	2a39d831ed27b12c	typed_lua	xptokenstatus	exact64	generated_exact	false	table_key;unknown_numeric	2	global/sha1_8ed4ef7fc7336c17.lua	literal:external_1_Sourcecode
2a56715f5afe27f2	2a56715f5afe27f2	typed_lua	isjuggermosh	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
2a5bfc13862c0fab	2a5bfc13862c0fab	typed_lua	buttonsecondaryprompt	exact64	generated_exact	false	table_key;unknown_numeric	14	global/sha1_536a692e8195cbb9.lua	key:learned_prefix
2a5d3c4abcbbd411	2a5d3c4abcbbd411	typed_lua	mutestrategyselectpopup	exact64	generated_exact	false	function_argument;member_id;require_arg1	3	global/sha1_6c64dad7a70abffa.lua;global/sha1_a4b169f68a1f32c2.lua	target_local:global/sha1_a4b169f68a1f32c2.lua
2a5e7f1c91848b8a	2a5e7f1c91848b8a	typed_lua	crosslaunch_iw9_sp	exact64	generated_exact	false	table_key	1	global/sha1_6ee859bda64b7924.lua	token:lua
2a60cee138a85ee9	2a60cee138a85ee9	typed_lua	exfil_streak_reward_list	exact64	generated_exact	false	table_key	4	global/sha1_4ffa8104d2167926.lua	index:global/mwiii.csv
2a616a2ece084007	2a616a2ece084007	typed_lua	isusingpublicevents	exact64	generated_exact	false	table_key	4	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
2a6d3fe0c68711fe	2a6d3fe0c68711fe	typed_lua	ret_sat_loot_dotyellow_alt	exact64	generated_exact	false	function_argument;member_id	2	global/sha1_dbd5ab2517f80fbe.lua	target_local:global/sha1_dbd5ab2517f80fbe.lua
2a7827e51474bfa4	2a7827e51474bfa4	typed_lua	leaveparty	exact64	generated_exact	false	table_key;unknown_numeric	41	global/sha1_069bb365edc17e0f.lua;global/sha1_0db0e3fab48d003b.lua;global/sha1_c8e5e9d1b22581bc.lua;global/sha1_fa5d5c3af87efa28.lua	source:global/sha1_486077fb175e9b38.lua
2a7c421a16733df6	2a7c421a16733df6	typed_lua	blackcell_page	exact64	generated_exact	false	table_key	1	global/sha1_54d54db158069b1a.lua	key:learned_prefix
2a807b1c91a16b24	2a807b1c91a16b24	typed_lua	crosslaunch_iw9_mp	exact64	generated_exact	false	table_key	1	global/sha1_6ee859bda64b7924.lua	token:lua
2a8a1c414835b67e	2a8a1c414835b67e	typed_lua	radiationzone	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	composition:token_pair
2a900a85c32d1fac	2a900a85c32d1fac	typed_lua	active_deploy_type	exact64	generated_exact	false	table_key;table_value	2	global/sha1_7e0426ff3822d695.lua	key:field
2a94569bff026cb0	2a94569bff026cb0	typed_lua	socialpartyviewmenu	exact64	generated_exact	false	function_argument;member_id;require_arg1;unknown_numeric	8	global/sha1_486077fb175e9b38.lua;global/sha1_6c64dad7a70abffa.lua;global/sha1_7cb5deb8943fad9a.lua;global/sha1_a959afdcdc4fc01b.lua	target_local:global/sha1_a959afdcdc4fc01b.lua
2a964178141bb518	2a964178141bb518	typed_lua	presetoptionslist	exact64	generated_exact	false	table_key;table_value	20	global/sha1_06851fe8929ba652.lua	target_local:global/sha1_06851fe8929ba652.lua
2a98b47fc441feed	2a98b47fc441feed	iw_resource	ui.generated.widgets.buttons.buttonhighlight	exact64	generated_exact	false	require_arg0	2	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
2aa4b17487f5a3fc	2aa4b17487f5a3fc	typed_lua	equipped_field_upgrade	exact64	generated_exact	false	table_key;table_value	43	global/sha1_c6402104f34561f6.lua	key:learned_prefix
2aae11cd8b2526e4	2aae11cd8b2526e4	typed_lua	anzac	exact64	generated_exact	false	table_key	2	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
2aaea1aaa88a2285	2aaea1aaa88a2285	typed_lua	equipment_id	exact64	generated_exact	false	table_key;table_value	78	global/sha1_316c546e9963138f.lua;global/sha1_39abb4336c9bb0da.lua;global/sha1_3e57a709b8464a53.lua;global/sha1_8748c339540999af.lua;global/sha1_8a4d9d8e1eb39dd2.lua;global/sha1_efa6df4292261f21.lua;global/sha1_fc1ddccb0927d4a0.lua	index:global/bo4.csv
2aafcec670ce0ba6	2aafcec670ce0ba6	typed_lua	level_load	exact64	generated_exact	false	table_value	1	global/sha1_c3c3a27a5e3dcbdb.lua	composition:token_pair
2ab23b12169bdd8a	2ab23b12169bdd8a	typed_lua	playchannel	exact64	generated_exact	false	table_key	5	global/Luafile_3c8f96b6ef2171e.lua	order:compact
2ab388d9b0852173	2ab388d9b0852173	typed_lua	operator_icon2	exact64	generated_exact	false	table_key	1	global/sha1_f1e954c349fc8067.lua	key:learned_prefix
2ab389d9b0852326	2ab389d9b0852326	typed_lua	operator_icon1	exact64	generated_exact	false	table_key	1	global/sha1_f1e954c349fc8067.lua	numeric:sibling
2abf4f91bf463312	2abf4f91bf463312	typed_lua	isoptionssearchenabled	exact64	generated_exact	false	table_key	5	global/Luafile_ef31607dc6156c8.lua	token:external_1_Sourcecode
2ac7ec50d8db97ed	2ac7ec50d8db97ed	typed_lua	showmousecursor	exact64	generated_exact	false	table_key	1	global/sha1_92bd207cb7b6cd99.lua	token:external_3_t7-lua
